"","TimePeriod","position","water_year","Node","Probability_Threshold","TimePercentage","Species","Life_Stage","Hydraulic","Scenario","Suitability_Class"
"6237","critical","slice6",2015,"L02-022","Low",0.11384335154827,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6238","critical","slice6",2016,"L02-022","Low",1.06164383561644,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6239","critical","slice6",2017,"L02-022","Low",0.114155251141553,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6240","critical","slice6",2018,"L02-022","Low",1.88577586206897,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6241","critical","slice1",1993,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6242","critical","slice1",1994,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6243","critical","slice1",1995,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6244","critical","slice1",1996,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6245","critical","slice1",1997,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6246","critical","slice1",1998,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6247","critical","slice1",1999,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6248","critical","slice1",2000,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6249","critical","slice1",2001,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6250","critical","slice1",2002,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6251","critical","slice1",2003,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6252","critical","slice1",2004,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6253","critical","slice1",2005,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6254","critical","slice1",2006,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6255","critical","slice1",2007,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6256","critical","slice1",2008,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6257","critical","slice1",2009,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6258","critical","slice1",2010,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6259","critical","slice1",2011,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6260","critical","slice1",2012,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6261","critical","slice1",2013,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6262","critical","slice1",2014,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6263","critical","slice1",2015,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6264","critical","slice1",2016,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6265","critical","slice1",2017,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6266","critical","slice1",2018,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6267","critical","slice2",1993,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6268","critical","slice2",1994,"L02-022","Medium",0.159817351598174,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6269","critical","slice2",1995,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6270","critical","slice2",1996,"L02-022","Medium",0.0114155251141553,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6271","critical","slice2",1997,"L02-022","Medium",0.159817351598174,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6272","critical","slice2",1998,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6273","critical","slice2",1999,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6274","critical","slice2",2000,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6275","critical","slice2",2001,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6276","critical","slice2",2002,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6277","critical","slice2",2003,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6278","critical","slice2",2004,"L02-022","Medium",0.136986301369863,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6279","critical","slice2",2005,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6280","critical","slice2",2006,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6281","critical","slice2",2007,"L02-022","Medium",0.0227686703096539,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6282","critical","slice2",2008,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6283","critical","slice2",2009,"L02-022","Medium",0.0342465753424658,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6284","critical","slice2",2010,"L02-022","Medium",0.194063926940639,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6285","critical","slice2",2011,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6286","critical","slice2",2012,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6287","critical","slice2",2013,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6288","critical","slice2",2014,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6289","critical","slice2",2015,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6290","critical","slice2",2016,"L02-022","Medium",0.0570776255707763,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6291","critical","slice2",2017,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6292","critical","slice2",2018,"L02-022","Medium",0.197557471264368,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6293","critical","slice3",1993,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6294","critical","slice3",1994,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6295","critical","slice3",1995,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6296","critical","slice3",1996,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6297","critical","slice3",1997,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6298","critical","slice3",1998,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6299","critical","slice3",1999,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6300","critical","slice3",2000,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6301","critical","slice3",2001,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6302","critical","slice3",2002,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6303","critical","slice3",2003,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6304","critical","slice3",2004,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6305","critical","slice3",2005,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6306","critical","slice3",2006,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6307","critical","slice3",2007,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6308","critical","slice3",2008,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6309","critical","slice3",2009,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6310","critical","slice3",2010,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6311","critical","slice3",2011,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6312","critical","slice3",2012,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6313","critical","slice3",2013,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6314","critical","slice3",2014,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6315","critical","slice3",2015,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6316","critical","slice3",2016,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6317","critical","slice3",2017,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6318","critical","slice3",2018,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6319","critical","slice4",1993,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6320","critical","slice4",1994,"L02-022","Medium",0.0570776255707763,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6321","critical","slice4",1995,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6322","critical","slice4",1996,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6323","critical","slice4",1997,"L02-022","Medium",0.0342465753424658,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6324","critical","slice4",1998,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6325","critical","slice4",1999,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6326","critical","slice4",2000,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6327","critical","slice4",2001,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6328","critical","slice4",2002,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6329","critical","slice4",2003,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6330","critical","slice4",2004,"L02-022","Medium",0.0114155251141553,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6331","critical","slice4",2005,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6332","critical","slice4",2006,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6333","critical","slice4",2007,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6334","critical","slice4",2008,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6335","critical","slice4",2009,"L02-022","Medium",0.0114155251141553,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6336","critical","slice4",2010,"L02-022","Medium",0.0342465753424658,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6337","critical","slice4",2011,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6338","critical","slice4",2012,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6339","critical","slice4",2013,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6340","critical","slice4",2014,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6341","critical","slice4",2015,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6342","critical","slice4",2016,"L02-022","Medium",0.0228310502283105,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6343","critical","slice4",2017,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6344","critical","slice4",2018,"L02-022","Medium",0.0538793103448276,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6345","critical","slice5",1993,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6346","critical","slice5",1994,"L02-022","Medium",0.0342465753424658,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6347","critical","slice5",1995,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6348","critical","slice5",1996,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6349","critical","slice5",1997,"L02-022","Medium",0.0228310502283105,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6350","critical","slice5",1998,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6351","critical","slice5",1999,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6352","critical","slice5",2000,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6353","critical","slice5",2001,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6354","critical","slice5",2002,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6355","critical","slice5",2003,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6356","critical","slice5",2004,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6357","critical","slice5",2005,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6358","critical","slice5",2006,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6359","critical","slice5",2007,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6360","critical","slice5",2008,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6361","critical","slice5",2009,"L02-022","Medium",0.0114155251141553,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6362","critical","slice5",2010,"L02-022","Medium",0.0342465753424658,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6363","critical","slice5",2011,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6364","critical","slice5",2012,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6365","critical","slice5",2013,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6366","critical","slice5",2014,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6367","critical","slice5",2015,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6368","critical","slice5",2016,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6369","critical","slice5",2017,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6370","critical","slice5",2018,"L02-022","Medium",0.0179597701149425,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6371","critical","slice6",1993,"L02-022","Medium",0.0114155251141553,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6372","critical","slice6",1994,"L02-022","Medium",0.319634703196347,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6373","critical","slice6",1995,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6374","critical","slice6",1996,"L02-022","Medium",0.114155251141553,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6375","critical","slice6",1997,"L02-022","Medium",0.468036529680365,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6376","critical","slice6",1998,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6377","critical","slice6",1999,"L02-022","Medium",0.011384335154827,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6378","critical","slice6",2000,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6379","critical","slice6",2001,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6380","critical","slice6",2002,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6381","critical","slice6",2003,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6382","critical","slice6",2004,"L02-022","Medium",0.308219178082192,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6383","critical","slice6",2005,"L02-022","Medium",0.0114155251141553,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6384","critical","slice6",2006,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6385","critical","slice6",2007,"L02-022","Medium",0.0455373406193078,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6386","critical","slice6",2008,"L02-022","Medium",0.045662100456621,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6387","critical","slice6",2009,"L02-022","Medium",0.102739726027397,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6388","critical","slice6",2010,"L02-022","Medium",0.502283105022831,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6389","critical","slice6",2011,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6390","critical","slice6",2012,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6391","critical","slice6",2013,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6392","critical","slice6",2014,"L02-022","Medium",0.0114155251141553,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6393","critical","slice6",2015,"L02-022","Medium",0.0227686703096539,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6394","critical","slice6",2016,"L02-022","Medium",0.171232876712329,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6395","critical","slice6",2017,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6396","critical","slice6",2018,"L02-022","Medium",0.323275862068966,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6397","critical","slice1",1993,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6398","critical","slice1",1994,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6399","critical","slice1",1995,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6400","critical","slice1",1996,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6401","critical","slice1",1997,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6402","critical","slice1",1998,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6403","critical","slice1",1999,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6404","critical","slice1",2000,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6405","critical","slice1",2001,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6406","critical","slice1",2002,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6407","critical","slice1",2003,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6408","critical","slice1",2004,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6409","critical","slice1",2005,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6410","critical","slice1",2006,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6411","critical","slice1",2007,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6412","critical","slice1",2008,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6413","critical","slice1",2009,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6414","critical","slice1",2010,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6415","critical","slice1",2011,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6416","critical","slice1",2012,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6417","critical","slice1",2013,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6418","critical","slice1",2014,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6419","critical","slice1",2015,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6420","critical","slice1",2016,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6421","critical","slice1",2017,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6422","critical","slice1",2018,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6423","critical","slice2",1993,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6424","critical","slice2",1994,"L02-022","High",0.0570776255707763,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6425","critical","slice2",1995,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6426","critical","slice2",1996,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6427","critical","slice2",1997,"L02-022","High",0.0342465753424658,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6428","critical","slice2",1998,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6429","critical","slice2",1999,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6430","critical","slice2",2000,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6431","critical","slice2",2001,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6432","critical","slice2",2002,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6433","critical","slice2",2003,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6434","critical","slice2",2004,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6435","critical","slice2",2005,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6436","critical","slice2",2006,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6437","critical","slice2",2007,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6438","critical","slice2",2008,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6439","critical","slice2",2009,"L02-022","High",0.0114155251141553,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6440","critical","slice2",2010,"L02-022","High",0.0342465753424658,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6441","critical","slice2",2011,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6442","critical","slice2",2012,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6443","critical","slice2",2013,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6444","critical","slice2",2014,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6445","critical","slice2",2015,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6446","critical","slice2",2016,"L02-022","High",0.0228310502283105,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6447","critical","slice2",2017,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6448","critical","slice2",2018,"L02-022","High",0.0359195402298851,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6449","critical","slice3",1993,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6450","critical","slice3",1994,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6451","critical","slice3",1995,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6452","critical","slice3",1996,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6453","critical","slice3",1997,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6454","critical","slice3",1998,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6455","critical","slice3",1999,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6456","critical","slice3",2000,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6457","critical","slice3",2001,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6458","critical","slice3",2002,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6459","critical","slice3",2003,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6460","critical","slice3",2004,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"6461","critical","slice3",2005,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
