"","TimePeriod","position","water_year","Node","Probability_Threshold","TimePercentage","Species","Life_Stage","Hydraulic","Scenario","Suitability_Class"
"1384","critical","slice3",1998,"I01-020","Low",0.445205479452055,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1385","critical","slice3",1999,"I01-020","Low",0.683060109289617,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1386","critical","slice3",2000,"I01-020","Low",1.36986301369863,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1387","critical","slice3",2001,"I01-020","Low",0.205479452054795,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1388","critical","slice3",2002,"I01-020","Low",2.10045662100457,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1389","critical","slice3",2003,"I01-020","Low",0.648907103825137,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1390","critical","slice3",2004,"I01-020","Low",4.34931506849315,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1391","critical","slice3",2005,"I01-020","Low",0.799086757990868,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1392","critical","slice3",2006,"I01-020","Low",0.0570776255707763,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1393","critical","slice3",2007,"I01-020","Low",0.569216757741348,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1394","critical","slice3",2008,"I01-020","Low",0.616438356164384,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1395","critical","slice3",2009,"I01-020","Low",1.51826484018265,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1396","critical","slice3",2010,"I01-020","Low",1.62100456621005,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1397","critical","slice3",2011,"I01-020","Low",0.318761384335155,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1398","critical","slice3",2012,"I01-020","Low",0.125570776255708,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1399","critical","slice3",2013,"I01-020","Low",0.353881278538813,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1400","critical","slice3",2014,"I01-020","Low",0.799086757990868,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1401","critical","slice3",2015,"I01-020","Low",0.443989071038251,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1402","critical","slice3",2016,"I01-020","Low",1.87214611872146,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1403","critical","slice3",2017,"I01-020","Low",0.205479452054795,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1404","critical","slice3",2018,"I01-020","Low",3.44827586206897,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1405","critical","slice1",1993,"I01-020","Medium",2.46575342465753,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1406","critical","slice1",1994,"I01-020","Medium",6.74657534246575,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1407","critical","slice1",1995,"I01-020","Medium",2.82331511839709,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1408","critical","slice1",1996,"I01-020","Medium",3.64155251141553,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1409","critical","slice1",1997,"I01-020","Medium",8.09360730593607,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1410","critical","slice1",1998,"I01-020","Medium",2.20319634703196,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1411","critical","slice1",1999,"I01-020","Medium",2.23132969034608,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1412","critical","slice1",2000,"I01-020","Medium",3.39041095890411,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1413","critical","slice1",2001,"I01-020","Medium",0.707762557077626,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1414","critical","slice1",2002,"I01-020","Medium",4.00684931506849,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1415","critical","slice1",2003,"I01-020","Medium",1.57103825136612,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1416","critical","slice1",2004,"I01-020","Medium",7.0662100456621,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1417","critical","slice1",2005,"I01-020","Medium",1.78082191780822,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1418","critical","slice1",2006,"I01-020","Medium",0.616438356164384,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1419","critical","slice1",2007,"I01-020","Medium",1.9011839708561,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1420","critical","slice1",2008,"I01-020","Medium",2.24885844748858,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1421","critical","slice1",2009,"I01-020","Medium",2.64840182648402,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1422","critical","slice1",2010,"I01-020","Medium",5.75342465753425,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1423","critical","slice1",2011,"I01-020","Medium",2.08333333333333,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1424","critical","slice1",2012,"I01-020","Medium",1.28995433789954,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1425","critical","slice1",2013,"I01-020","Medium",0.833333333333333,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1426","critical","slice1",2014,"I01-020","Medium",2.08904109589041,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1427","critical","slice1",2015,"I01-020","Medium",1.46857923497268,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1428","critical","slice1",2016,"I01-020","Medium",4.58904109589041,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1429","critical","slice1",2017,"I01-020","Medium",0.536529680365297,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1430","critical","slice1",2018,"I01-020","Medium",7.74066091954023,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1431","critical","slice2",1993,"I01-020","Medium",99.2808219178082,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1432","critical","slice2",1994,"I01-020","Medium",96.4954337899543,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1433","critical","slice2",1995,"I01-020","Medium",99.2827868852459,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1434","critical","slice2",1996,"I01-020","Medium",98.1506849315068,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1435","critical","slice2",1997,"I01-020","Medium",95.7990867579909,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1436","critical","slice2",1998,"I01-020","Medium",99.5662100456621,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1437","critical","slice2",1999,"I01-020","Medium",99.3510928961749,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1438","critical","slice2",2000,"I01-020","Medium",98.6986301369863,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1439","critical","slice2",2001,"I01-020","Medium",99.8059360730594,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1440","critical","slice2",2002,"I01-020","Medium",97.9566210045662,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1441","critical","slice2",2003,"I01-020","Medium",99.3738615664845,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1442","critical","slice2",2004,"I01-020","Medium",95.6963470319635,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1443","critical","slice2",2005,"I01-020","Medium",99.2351598173516,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1444","critical","slice2",2006,"I01-020","Medium",99.9429223744292,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1445","critical","slice2",2007,"I01-020","Medium",99.0664845173042,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1446","critical","slice2",2008,"I01-020","Medium",96.2328767123288,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1447","critical","slice2",2009,"I01-020","Medium",97.6598173515982,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1448","critical","slice2",2010,"I01-020","Medium",98.527397260274,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1449","critical","slice2",2011,"I01-020","Medium",99.1575591985428,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1450","critical","slice2",2012,"I01-020","Medium",94.5205479452055,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1451","critical","slice2",2013,"I01-020","Medium",88.1164383561644,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1452","critical","slice2",2014,"I01-020","Medium",86.4954337899543,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1453","critical","slice2",2015,"I01-020","Medium",83.1397996357013,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1454","critical","slice2",2016,"I01-020","Medium",90.0799086757991,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1455","critical","slice2",2017,"I01-020","Medium",87.8767123287671,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1456","critical","slice2",2018,"I01-020","Medium",93.1752873563218,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","High"
"1457","critical","slice3",1993,"I01-020","Medium",0.639269406392694,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1458","critical","slice3",1994,"I01-020","Medium",3.27625570776256,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1459","critical","slice3",1995,"I01-020","Medium",0.694444444444444,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1460","critical","slice3",1996,"I01-020","Medium",1.71232876712329,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1461","critical","slice3",1997,"I01-020","Medium",3.82420091324201,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1462","critical","slice3",1998,"I01-020","Medium",0.388127853881279,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1463","critical","slice3",1999,"I01-020","Medium",0.569216757741348,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1464","critical","slice3",2000,"I01-020","Medium",1.1986301369863,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1465","critical","slice3",2001,"I01-020","Medium",0.171232876712329,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1466","critical","slice3",2002,"I01-020","Medium",1.92922374429224,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1467","critical","slice3",2003,"I01-020","Medium",0.603369763205829,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1468","critical","slice3",2004,"I01-020","Medium",4.10958904109589,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1469","critical","slice3",2005,"I01-020","Medium",0.719178082191781,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1470","critical","slice3",2006,"I01-020","Medium",0.0342465753424658,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1471","critical","slice3",2007,"I01-020","Medium",0.478142076502732,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1472","critical","slice3",2008,"I01-020","Medium",0.536529680365297,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1473","critical","slice3",2009,"I01-020","Medium",1.41552511415525,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1474","critical","slice3",2010,"I01-020","Medium",1.28995433789954,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1475","critical","slice3",2011,"I01-020","Medium",0.204918032786885,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1476","critical","slice3",2012,"I01-020","Medium",0.0684931506849315,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1477","critical","slice3",2013,"I01-020","Medium",0.285388127853881,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1478","critical","slice3",2014,"I01-020","Medium",0.650684931506849,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1479","critical","slice3",2015,"I01-020","Medium",0.352914389799636,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1480","critical","slice3",2016,"I01-020","Medium",1.66666666666667,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1481","critical","slice3",2017,"I01-020","Medium",0.148401826484018,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1482","critical","slice3",2018,"I01-020","Medium",3.03520114942529,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1483","critical","slice1",1993,"I01-020","High",2.03196347031963,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1484","critical","slice1",1994,"I01-020","High",5.60502283105023,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1485","critical","slice1",1995,"I01-020","High",2.4476320582878,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1486","critical","slice1",1996,"I01-020","High",3.24200913242009,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1487","critical","slice1",1997,"I01-020","High",6.74657534246575,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1488","critical","slice1",1998,"I01-020","High",1.90639269406393,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1489","critical","slice1",1999,"I01-020","High",1.96948998178506,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1490","critical","slice1",2000,"I01-020","High",2.92237442922374,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1491","critical","slice1",2001,"I01-020","High",0.547945205479452,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1492","critical","slice1",2002,"I01-020","High",3.55022831050228,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1493","critical","slice1",2003,"I01-020","High",1.33196721311475,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1494","critical","slice1",2004,"I01-020","High",5.9703196347032,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1495","critical","slice1",2005,"I01-020","High",1.49543378995434,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1496","critical","slice1",2006,"I01-020","High",0.536529680365297,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1497","critical","slice1",2007,"I01-020","High",1.55965391621129,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1498","critical","slice1",2008,"I01-020","High",1.88356164383562,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1499","critical","slice1",2009,"I01-020","High",2.34018264840183,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1500","critical","slice1",2010,"I01-020","High",5.09132420091324,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1501","critical","slice1",2011,"I01-020","High",1.67349726775956,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1502","critical","slice1",2012,"I01-020","High",1.01598173515982,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1503","critical","slice1",2013,"I01-020","High",0.719178082191781,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1504","critical","slice1",2014,"I01-020","High",1.82648401826484,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1505","critical","slice1",2015,"I01-020","High",1.22950819672131,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1506","critical","slice1",2016,"I01-020","High",3.89269406392694,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1507","critical","slice1",2017,"I01-020","High",0.468036529680365,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1508","critical","slice1",2018,"I01-020","High",6.66307471264368,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1509","critical","slice2",1993,"I01-020","High",2.80821917808219,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1510","critical","slice2",1994,"I01-020","High",5.81050228310502,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1511","critical","slice2",1995,"I01-020","High",2.88023679417122,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1512","critical","slice2",1996,"I01-020","High",3.15068493150685,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1513","critical","slice2",1997,"I01-020","High",8.11643835616438,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1514","critical","slice2",1998,"I01-020","High",2.61415525114155,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1515","critical","slice2",1999,"I01-020","High",2.20856102003643,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1516","critical","slice2",2000,"I01-020","High",3.19634703196347,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1517","critical","slice2",2001,"I01-020","High",1.15296803652968,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1518","critical","slice2",2002,"I01-020","High",2.54566210045662,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1519","critical","slice2",2003,"I01-020","High",1.4344262295082,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1520","critical","slice2",2004,"I01-020","High",5.09132420091324,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1521","critical","slice2",2005,"I01-020","High",1.90639269406393,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1522","critical","slice2",2006,"I01-020","High",0.776255707762557,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1523","critical","slice2",2007,"I01-020","High",1.9011839708561,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1524","critical","slice2",2008,"I01-020","High",2.2716894977169,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1525","critical","slice2",2009,"I01-020","High",1.76940639269406,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1526","critical","slice2",2010,"I01-020","High",5.49086757990868,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1527","critical","slice2",2011,"I01-020","High",2.35655737704918,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1528","critical","slice2",2012,"I01-020","High",1.99771689497717,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1529","critical","slice2",2013,"I01-020","High",0.93607305936073,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1530","critical","slice2",2014,"I01-020","High",1.78082191780822,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1531","critical","slice2",2015,"I01-020","High",1.4799635701275,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1532","critical","slice2",2016,"I01-020","High",3.94977168949772,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1533","critical","slice2",2017,"I01-020","High",0.684931506849315,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1534","critical","slice2",2018,"I01-020","High",6.60919540229885,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1535","critical","slice3",1993,"I01-020","High",0.45662100456621,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1536","critical","slice3",1994,"I01-020","High",2.85388127853881,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1537","critical","slice3",1995,"I01-020","High",0.52367941712204,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1538","critical","slice3",1996,"I01-020","High",1.43835616438356,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1539","critical","slice3",1997,"I01-020","High",3.33333333333333,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1540","critical","slice3",1998,"I01-020","High",0.251141552511416,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1541","critical","slice3",1999,"I01-020","High",0.432604735883424,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1542","critical","slice3",2000,"I01-020","High",0.993150684931507,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1543","critical","slice3",2001,"I01-020","High",0.125570776255708,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1544","critical","slice3",2002,"I01-020","High",1.6324200913242,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1545","critical","slice3",2003,"I01-020","High",0.546448087431694,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1546","critical","slice3",2004,"I01-020","High",3.8013698630137,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1547","critical","slice3",2005,"I01-020","High",0.582191780821918,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1548","critical","slice3",2006,"I01-020","High",0.0114155251141553,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1549","critical","slice3",2007,"I01-020","High",0.37568306010929,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1550","critical","slice3",2008,"I01-020","High",0.399543378995434,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1551","critical","slice3",2009,"I01-020","High",1.28995433789954,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1552","critical","slice3",2010,"I01-020","High",0.958904109589041,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1553","critical","slice3",2011,"I01-020","High",0.0569216757741348,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1554","critical","slice3",2012,"I01-020","High",0.045662100456621,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1555","critical","slice3",2013,"I01-020","High",0.228310502283105,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1556","critical","slice3",2014,"I01-020","High",0.490867579908676,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1557","critical","slice3",2015,"I01-020","High",0.250455373406193,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1558","critical","slice3",2016,"I01-020","High",1.48401826484018,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1559","critical","slice3",2017,"I01-020","High",0.102739726027397,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1560","critical","slice3",2018,"I01-020","High",2.35272988505747,"Chub","Adult","Velocity","201119_Oso,_Small_Creeks_Water_Conservation_Scenario","Low"
"1561","critical","slice1",1993,"J01-010","Low",0.536529680365297,"Chub","Adult","Depth","201111_Aliso_Water_Conservation_Scenario","Low"
"1562","critical","slice1",1994,"J01-010","Low",2.59132420091324,"Chub","Adult","Depth","201111_Aliso_Water_Conservation_Scenario","Low"
